openssl_101f,boringssl_0.9,sim_value
des_ede3_cfb1_cipher,AES_wrap_key,0.8052414315659402
tree_prune,tree_calculate_authority_set,0.8052414315659402
bio_ctrl,mem_ctrl,0.8052414315659402
ec_GF2m_simple_add,EC_KEY_set_public_key_affine_coordinates,0.8052414315659402
EVP_DecodeUpdate,do_buf,0.8052414315659402
ASN1_BIT_STRING_check,load_iv,0.8051500517025256
BN_mask_bits,decode_hex,0.8051500517025256
keyDiversifyCryptoPro,load_iv,0.8051500517025256
load_iv,ASN1_BIT_STRING_check,0.8051500517025256
OBJ_create_objects,BIO_printf,0.8051500517025256
SHA512_Final,RIPEMD160_Final,0.8051500517025256
CMAC_Final,ASN1_BIT_STRING_check,0.8051500517025256
t_fromb64,ASN1_BIT_STRING_check,0.8051500517025256
CRYPTO_cfb128_1_encrypt,CRYPTO_cbc128_encrypt,0.8051500517025256
ASN1_BIT_STRING_check,i2c_ASN1_BIT_STRING,0.8051500517025256
i2c_ASN1_BIT_STRING,ASN1_BIT_STRING_check,0.8051500517025256
BN_GF2m_poly2arr,BN_print,0.8051285766293648
ASN1_item_sign,ssl_verify_rsa_pss,0.8051285766293648
ssl_fill_hello_random,dtls1_write_record,0.8051285766293648
EC_POINT_get_Jprojective_coordinates_GFp,EC_POINT_copy,0.805085107923876
EC_POINT_set_affine_coordinates_GFp,EC_POINT_copy,0.805085107923876
BN_swap,copy_to_prebuf,0.805085107923876
lock_dbg_cb,PEM_proc_type,0.805085107923876
EC_POINT_set_Jprojective_coordinates_GFp,EC_POINT_copy,0.805085107923876
X509_EXTENSION_set_critical,unknown_ext_print,0.805085107923876
asn1_find_end,asn1_check_tlen,0.805085107923876
BF_decrypt,fe_add,0.805085107923876
set_ext_copy,X509_pubkey_digest,0.805085107923876
BN_ucmp,get_word,0.805085107923876
EC_POINT_set_affine_coordinates_GF2m,EC_POINT_copy,0.805085107923876
make_kn,X25519_keypair,0.805085107923876
EC_POINT_get_affine_coordinates_GFp,EC_POINT_copy,0.805085107923876
ec_GFp_simple_field_mul,ec_GFp_simple_set_Jprojective_coordinates_GFp,0.805085107923876
ec_GFp_simple_field_sqr,ec_GFp_simple_set_Jprojective_coordinates_GFp,0.805085107923876
smime_cb,check_revocation,0.805085107923876
SEED_decrypt,X25519_keypair,0.805085107923876
SEED_encrypt,X25519_keypair,0.805085107923876
asn1_check_tlen,asn1_find_end,0.805085107923876
ssl_update_cache,ssl_update_cache,0.805085107923876
EC_POINT_get_affine_coordinates_GF2m,EC_POINT_copy,0.805085107923876
ECDSA_do_verify,EC_KEY_set_ex_data,0.805085107923876
witness,get_word,0.805085107923876
euclid,get_word,0.805085107923876
ubsec_mod_exp_mont,BN_to_montgomery,0.805085107923876
BN_swap,BN_ucmp,0.805085107923876
BF_encrypt,fe_add,0.805085107923876
mem_new,BIO_mem_contents,0.805085107923876
ec_GF2m_simple_field_div,ec_GFp_simple_set_Jprojective_coordinates_GFp,0.805085107923876
rsa_item_verify,x509_digest_verify_init,0.8050709127194424
ASN1_verify,ASN1_item_sign,0.8050709127194424
parse_tagging,CRYPTO_cfb128_1_encrypt,0.8049971406652093
make_kn,CRYPTO_cfb128_1_encrypt,0.8049971406652093
do_blob_header,ASN1_get_object,0.8049971406652093
make_kn,do_buf,0.8049971406652093
gost_cipher_do_cfb,CRYPTO_cfb128_1_encrypt,0.8049971406652093
ec_GF2m_simple_add,EC_POINT_get_affine_coordinates_GFp,0.8049971406652093
a2d_ASN1_OBJECT,BN_rand,0.8049813797608418
BN_GF2m_mod_mul_arr,BN_usub,0.8049687727964167
BN_GF2m_mod_mul_arr,BN_rshift1,0.8049687727964167
BN_kronecker,BN_mul,0.8049687727964165
EVP_CIPHER_CTX_ctrl,EVP_DecryptUpdate,0.8049358014170245
ssl_read,sock_write,0.8049358014170245
ssl_read,fd_write,0.8049358014170245
CRYPTO_cfb128_1_encrypt,OPENSSL_hash32,0.8049358014170245
ssl_write,fd_read,0.8049358014170245
ssl_read,fd_read,0.8049358014170245
ssl_write,fd_write,0.8049358014170245
EVP_CIPHER_CTX_ctrl,aesni_init_key,0.8049358014170245
OBJ_create_objects,scan_quote,0.8049358014170245
EVP_CIPHER_CTX_ctrl,EVP_CipherInit_ex,0.8049358014170245
ssl_write,sock_write,0.8049358014170245
BN_from_montgomery_word,copy_from_prebuf,0.8049339172305223
BN_MONT_CTX_set,BN_sqr,0.8049339172305223
EC_POINT_set_compressed_coordinates_GF2m,ec_GFp_simple_invert,0.8049247893083225
EC_POINT_set_compressed_coordinates_GFp,ec_GFp_simple_invert,0.8049247893083225
ssl3_record_sequence_update,ASN1_STRING_print,0.8049247893083225
xor_blocks,ssl3_prf,0.8049247893083225
parse_http_line1,ctr64_inc,0.8049247893083225
xor_blocks,dtls1_hm_fragment_mark,0.8049247893083225
ssl_add_serverhello_renegotiate_ext,SSL_set_alpn_protos,0.8049247893083225
CRYPTO_ccm128_decrypt_ccm64,CRYPTO_cbc128_decrypt,0.8049183605681531
pkey_ec_sign,pkey_rsa_encrypt,0.8048780487804879
c2i_ASN1_BIT_STRING,i2c_ASN1_BIT_STRING,0.8048561577195728
CRYPTO_cfb128_1_encrypt,DES_ede3_cfb_encrypt,0.8048524894165396
OBJ_create_objects,b64_read,0.8048524894165396
ASN1_STRING_print,X509_ocspid_print,0.8048506975105313
X509_ocspid_print,ASN1_STRING_print,0.8048506975105313
DES_ofb_encrypt,DES_ecb3_encrypt,0.8048003048004573
DES_cfb_encrypt,valid_star,0.804724700110022
BN_cmp,BN_mod_pow2,0.8047126420723025
BF_set_key,CRYPTO_chacha_20,0.8047126420723025
SSL_use_PrivateKey_file,SSL_use_PrivateKey_ASN1,0.8047126420723025
DH_check_pub_key,BN_mod_inverse_odd,0.8047126420723025
ERR_AEPHK_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
BIO_push,BIO_new_socket,0.8046358979224713
X509_check_ca,ocsp_helper,0.8046358979224713
ssl2_peek,OBJ_NAME_do_all,0.8046358979224713
ASN1_OCTET_STRING_set,OBJ_NAME_do_all,0.8046358979224713
RC4_set_key,ERR_error_string,0.8046358979224713
ERR_HWCRHK_error,SSL_read,0.8046358979224713
ASN1_OBJECT_create,SSL_get_shared_ciphers,0.8046358979224713
b64_puts,print_unsupported,0.8046358979224713
_ossl_old_des_encrypt2,X509_TRUST_set,0.8046358979224713
CRYPTO_gcm128_finish,CRYPTO_gcm128_encrypt,0.8046358979224713
ERR_HWCRHK_error,i2t_ASN1_OBJECT,0.8046358979224713
ERR_CSWIFT_error,err_string_cmp,0.8046358979224713
by_file_ctrl,RSA_private_decrypt,0.8046358979224713
ASN1_object_size,RAND_enable_fork_unsafe_buffering,0.8046358979224713
ssl2_return_error,ssl_do_post_handshake,0.8046358979224713
SSL_get_servername_type,SSL_get1_session,0.8046358979224713
check_padding_md,RAND_enable_fork_unsafe_buffering,0.8046358979224713
ERR_UBSEC_error,SSL_read,0.8046358979224713
null_puts,SSL_get_shared_ciphers,0.8046358979224713
RC4_set_key,SSL_read,0.8046358979224713
BIO_new_dgram,BIO_set_mem_eof_return,0.8046358979224713
dsa_cmp_parameters,EVP_PKEY_set1_DSA,0.8046358979224713
ERR_CCA4758_error,SSL_peek,0.8046358979224713
ERR_GOST_error,SSL_read,0.8046358979224713
OBJ_bsearch_,OBJ_NAME_do_all,0.8046358979224713
default_realloc_ex,SHA384_Update,0.8046358979224713
SSL_set_purpose,DTLSv1_handle_timeout,0.8046358979224713
ssl2_read,dtls_seal_prefix_len,0.8046358979224713
BIO_new_fd,BIO_set_nbio,0.8046358979224713
ERR_SUREWARE_error,SSL_read,0.8046358979224713
ERR_SUREWARE_error,SSL_peek,0.8046358979224713
ssl3_cert_verify_mac,dtls_seal_prefix_len,0.8046358979224713
ssl3_cbc_remove_padding,RSA_padding_check_PKCS1_type_1,0.8046358979224713
dtls1_get_queue_priority,is_rsa_pss,0.8046358979224713
BN_add_word,BN_abs_is_word,0.8046358979224713
ERR_HWCRHK_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
acpt_read,file_gets,0.8046358979224713
RC4_set_key,print_unsupported,0.8046358979224713
blob_length,BIO_indent,0.8046358979224713
ERR_load_UBSEC_strings,RAND_enable_fork_unsafe_buffering,0.8046358979224713
ASN1_OBJECT_create,send_bio_chars,0.8046358979224713
print_index,BIO_indent,0.8046358979224713
longswap,add_record_to_flight,0.8046358979224713
ERR_CSWIFT_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
final512,EVP_DigestFinal,0.8046358979224713
ERR_NURON_error,ASN1_OCTET_STRING_set,0.8046358979224713
tls1_new,SSL_accept,0.8046358979224713
ASN1_OBJECT_create,i2t_ASN1_OBJECT,0.8046358979224713
ERR_GOST_error,err_string_cmp,0.8046358979224713
fd_free,BIO_set_fd,0.8046358979224713
ASN1_object_size,X509_TRUST_set,0.8046358979224713
ASN1_BIT_STRING_set,ASN1_TIME_check,0.8046358979224713
ERR_NURON_error,ASN1_BIT_STRING_set,0.8046358979224713
BN_STACK_finish,BN_STACK_pop,0.8046358979224713
md_gets,file_gets,0.8046358979224713
BIO_dump_cb,OBJ_NAME_do_all,0.8046358979224713
ec_GFp_simple_get_Jprojective_coordinates_GFp,EC_POINT_set_to_infinity,0.8046358979224713
BN_mod_mul_montgomery,BN_exp,0.8046358979224713
gost_cipher_init,OBJ_NAME_do_all,0.8046358979224713
ERR_load_HWCRHK_strings,RAND_enable_fork_unsafe_buffering,0.8046358979224713
ASN1_OBJECT_create,ASN1_BIT_STRING_set,0.8046358979224713
null_puts,SSL_peek,0.8046358979224713
ERR_error_string,SHA224_Update,0.8046358979224713
ERR_load_SUREWARE_strings,RAND_enable_fork_unsafe_buffering,0.8046358979224713
UI_add_input_boolean,ASN1_OBJECT_create,0.8046358979224713
ERR_GOST_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
RC4_set_key,RSA_padding_add_none,0.8046358979224713
ssl3_peek,ASN1_OBJECT_create,0.8046358979224713
ERR_ATALLA_error,SSL_peek,0.8046358979224713
i2t_ASN1_OBJECT,OBJ_NAME_do_all,0.8046358979224713
ASN1_OBJECT_create,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
ERR_error_string,SHA384_Update,0.8046358979224713
ASN1_OBJECT_create,print_unsupported,0.8046358979224713
SSL_use_PrivateKey_ASN1,ssl_do_channel_id_callback,0.8046358979224713
ERR_error_string,BIO_vsnprintf,0.8046358979224713
get_dsa512,DSA_get0_key,0.8046358979224713
SSL_CTX_load_verify_locations,SSL_CTX_set0_verify_cert_store,0.8046358979224713
RC4_set_key,ASN1_OCTET_STRING_set,0.8046358979224713
ssl2_return_error,SSL_read,0.8046358979224713
by_file_ctrl,RSA_public_decrypt,0.8046358979224713
ERR_UBSEC_error,ASN1_BIT_STRING_set,0.8046358979224713
BIO_new_dgram,BIO_set_nbio,0.8046358979224713
fd_free,BIO_new_socket,0.8046358979224713
_ossl_old_des_encrypt,X509_PURPOSE_set,0.8046358979224713
RC4_set_key,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
rsa_pub_cmp,EVP_PKEY_set1_RSA,0.8046358979224713
ERR_ATALLA_error,SSL_read,0.8046358979224713
UI_add_input_boolean,OBJ_NAME_do_all,0.8046358979224713
ssl2_return_error,SSL_peek,0.8046358979224713
ASN1_OBJECT_create,ASN1_OCTET_STRING_set,0.8046358979224713
ssl3_peek,dtls_max_seal_overhead,0.8046358979224713
SSL_CTX_set_timeout,der_len_len,0.8046358979224713
ssl3_peek,OBJ_NAME_do_all,0.8046358979224713
default_realloc_ex,BIO_vsnprintf,0.8046358979224713
ERR_load_CSWIFT_strings,RAND_enable_fork_unsafe_buffering,0.8046358979224713
BIO_new_fd,BIO_set_mem_eof_return,0.8046358979224713
ERR_GOST_error,i2t_ASN1_OBJECT,0.8046358979224713
gost_cipher_init,ASN1_OBJECT_create,0.8046358979224713
ssl2_peek,dtls_seal_prefix_len,0.8046358979224713
ssl3_cert_verify_mac,dtls_max_seal_overhead,0.8046358979224713
ssl2_peek,ASN1_OBJECT_create,0.8046358979224713
do_PVK_header,RSA_padding_check_PKCS1_type_1,0.8046358979224713
ssl2_peek,dtls_max_seal_overhead,0.8046358979224713
ERR_CSWIFT_error,SSL_peek,0.8046358979224713
CRYPTO_remalloc,OBJ_NAME_do_all,0.8046358979224713
ssl2_read,ASN1_OBJECT_create,0.8046358979224713
ERR_CCA4758_error,ASN1_OCTET_STRING_set,0.8046358979224713
ASN1_BIT_STRING_set,ASN1_OBJECT_create,0.8046358979224713
ASN1_OBJECT_create,SSL_read,0.8046358979224713
ERR_UBSEC_error,SSL_peek,0.8046358979224713
bio_puts,print_unsupported,0.8046358979224713
fd_free,BIO_set_nbio,0.8046358979224713
PEM_SignUpdate,OBJ_NAME_do_all,0.8046358979224713
ERR_SUREWARE_error,err_string_cmp,0.8046358979224713
ERR_UBSEC_error,print_unsupported,0.8046358979224713
ERR_HWCRHK_error,SSL_peek,0.8046358979224713
ERR_GOST_error,ASN1_BIT_STRING_set,0.8046358979224713
ERR_CCA4758_error,ASN1_BIT_STRING_set,0.8046358979224713
ERR_load_ATALLA_strings,RAND_enable_fork_unsafe_buffering,0.8046358979224713
ssl2_read,OBJ_NAME_do_all,0.8046358979224713
ec_GFp_mont_group_init,EC_GROUP_cmp,0.8046358979224713
get_dsa2048,DSA_get0_pqg,0.8046358979224713
print_index,print_unsupported,0.8046358979224713
ERR_CCA4758_error,SSL_read,0.8046358979224713
BN_add_word,BN_mod_pow2,0.8046358979224713
null_puts,SSL_read,0.8046358979224713
_ossl_old_des_encrypt2,X509_PURPOSE_set,0.8046358979224713
ssl3_read,dtls_seal_prefix_len,0.8046358979224713
EC_POINT_point2oct,EC_POINT_is_at_infinity,0.8046358979224713
CRYPTO_nistcts128_decrypt_block,BUF_strnlen,0.8046358979224713
_ossl_old_des_read_password,ASN1_OBJECT_create,0.8046358979224713
ERR_ATALLA_error,ASN1_OCTET_STRING_set,0.8046358979224713
by_file_ctrl,RSA_public_encrypt,0.8046358979224713
ERR_HWCRHK_error,ASN1_OCTET_STRING_set,0.8046358979224713
ERR_CCA4758_error,err_string_cmp,0.8046358979224713
Camellia_set_key,OBJ_NAME_do_all,0.8046358979224713
RSA_padding_check_SSLv23,scan_dquote,0.8046358979224713
check_padding_md,X509_TRUST_set,0.8046358979224713
default_realloc_ex,EVP_DigestSignUpdate,0.8046358979224713
ERR_NURON_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
final256,EVP_DigestFinal,0.8046358979224713
UI_add_input_string,ASN1_OBJECT_create,0.8046358979224713
SSL_set_trust,DTLSv1_handle_timeout,0.8046358979224713
int_cleanup_check,ocsp_helper,0.8046358979224713
OBJ_bsearch_,ASN1_OBJECT_create,0.8046358979224713
default_realloc_ex,dtls1_add_message,0.8046358979224713
SSL_CTX_set_next_protos_advertised_cb,SSL_CTX_set_tlsext_use_srtp,0.8046358979224713
BIO_push,BIO_new_fd,0.8046358979224713
null_puts,ASN1_BIT_STRING_set,0.8046358979224713
ERR_AEPHK_error,print_unsupported,0.8046358979224713
default_realloc_ex,EVP_VerifyUpdate,0.8046358979224713
ERR_ATALLA_error,ASN1_BIT_STRING_set,0.8046358979224713
ASN1_BIT_STRING_set,OBJ_NAME_do_all,0.8046358979224713
ECDSA_do_sign,ASN1_OBJECT_create,0.8046358979224713
BN_GF2m_mod_div_arr,BN_mod_inverse,0.8046358979224713
ERR_AEPHK_error,ASN1_OCTET_STRING_set,0.8046358979224713
ASN1_parse,RAND_load_file,0.8046358979224713
ERR_SUREWARE_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
ERR_GOST_error,ASN1_OCTET_STRING_set,0.8046358979224713
_ossl_old_des_read_2passwords,ASN1_OBJECT_create,0.8046358979224713
ERR_UBSEC_error,i2t_ASN1_OBJECT,0.8046358979224713
ASN1_TIME_check,ASN1_OCTET_STRING_set,0.8046358979224713
ssl3_read,ASN1_OBJECT_create,0.8046358979224713
ssl2_ctrl,dtls1_read_close_notify,0.8046358979224713
ERR_CSWIFT_error,ASN1_BIT_STRING_set,0.8046358979224713
ECDSA_do_sign,OBJ_NAME_do_all,0.8046358979224713
UI_add_verify_string,ASN1_OBJECT_create,0.8046358979224713
ssl2_read,dtls_max_seal_overhead,0.8046358979224713
null_puts,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
BIO_dump_cb,ASN1_OBJECT_create,0.8046358979224713
EVP_PKEY_meth_get0_info,X509_TRUST_set,0.8046358979224713
SSL_CTX_set_cert_verify_callback,SSL_CTX_set_tlsext_use_srtp,0.8046358979224713
ssl3_cert_verify_mac,ASN1_OBJECT_create,0.8046358979224713
desx_cbc_cipher,aes_xts_cipher,0.8046358979224713
asn1_bio_puts,print_unsupported,0.8046358979224713
ERR_AEPHK_error,err_string_cmp,0.8046358979224713
EC_POINT_point2oct,EC_POINT_set_to_infinity,0.8046358979224713
ERR_error_string,EVP_DigestVerifyUpdate,0.8046358979224713
RC4_set_key,SSL_get_shared_ciphers,0.8046358979224713
ssl3_read,dtls_max_seal_overhead,0.8046358979224713
ERR_CSWIFT_error,SSL_read,0.8046358979224713
get_dsa1024,DSA_get0_pqg,0.8046358979224713
BIO_new_socket,BIO_set_nbio,0.8046358979224713
ec_GFp_simple_get_Jprojective_coordinates_GFp,EC_POINT_is_at_infinity,0.8046358979224713
PKCS5_pbe2_set,OBJ_NAME_do_all,0.8046358979224713
CRYPTO_remalloc,ASN1_OBJECT_create,0.8046358979224713
SSL_CTX_set_next_proto_select_cb,SSL_CTX_set_tlsext_use_srtp,0.8046358979224713
send_bio_chars,ASN1_OBJECT_create,0.8046358979224713
ERR_NURON_error,SSL_read,0.8046358979224713
Camellia_set_key,ASN1_OBJECT_create,0.8046358979224713
SHA224_Update,CBS_init,0.8046358979224713
BIO_new_fd,BIO_set_close,0.8046358979224713
ERR_SUREWARE_error,ASN1_BIT_STRING_set,0.8046358979224713
SSL_write,ssl3_write_pending,0.8046358979224713
message,BIO_puts,0.8046358979224713
_ossl_old_des_read_password,OBJ_NAME_do_all,0.8046358979224713
AES_set_decrypt_key,OBJ_NAME_do_all,0.8046358979224713
ERR_SUREWARE_error,ASN1_OCTET_STRING_set,0.8046358979224713
EVP_PKEY_set_type_str,OBJ_NAME_do_all,0.8046358979224713
ERR_AEPHK_error,ASN1_BIT_STRING_set,0.8046358979224713
ERR_error_string,ERR_error_string,0.8046358979224713
_ossl_old_des_read_2passwords,OBJ_NAME_do_all,0.8046358979224713
ERR_GOST_error,print_unsupported,0.8046358979224713
ASN1_OBJECT_create,RSA_padding_add_none,0.8046358979224713
SSL_CTX_set_timeout,ECDSA_SIG_max_len,0.8046358979224713
SHA224_Update,copy_finished,0.8046358979224713
ASN1_OBJECT_create,ERR_error_string,0.8046358979224713
ERR_CCA4758_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
EVP_PKEY_set_type_str,ASN1_OBJECT_create,0.8046358979224713
ERR_CCA4758_error,print_unsupported,0.8046358979224713
RSA_padding_add_none,OBJ_NAME_do_all,0.8046358979224713
RC4_set_key,ASN1_BIT_STRING_set,0.8046358979224713
ERR_HWCRHK_error,print_unsupported,0.8046358979224713
ASN1_OCTET_STRING_set,ASN1_OBJECT_create,0.8046358979224713
tls12_get_req_sig_algs,copy_finished,0.8046358979224713
AES_set_decrypt_key,ASN1_OBJECT_create,0.8046358979224713
ERR_NURON_error,SSL_peek,0.8046358979224713
ssl3_cert_verify_mac,OBJ_NAME_do_all,0.8046358979224713
check_padding_md,X509_PURPOSE_set,0.8046358979224713
X509_TRUST_set,X509_REQ_extension_nid,0.8046358979224713
fd_free,BIO_new_fd,0.8046358979224713
SSL_get_ex_data_X509_STORE_CTX_idx,DTLSv1_handle_timeout,0.8046358979224713
ERR_SUREWARE_error,i2t_ASN1_OBJECT,0.8046358979224713
ERR_CSWIFT_error,ASN1_OCTET_STRING_set,0.8046358979224713
test_sha1_final,EVP_DigestFinal,0.8046358979224713
gost_digest_final,EVP_DigestFinal,0.8046358979224713
tls1_generate_master_secret,ssl3_write_pending,0.8046358979224713
ERR_HWCRHK_error,err_string_cmp,0.8046358979224713
BN_div_word,BN_mod_pow2,0.8046358979224713
i2t_ASN1_OBJECT,ASN1_OBJECT_create,0.8046358979224713
ASN1_TIME_check,ASN1_BIT_STRING_set,0.8046358979224713
RC4_set_key,i2t_ASN1_OBJECT,0.8046358979224713
ERR_ATALLA_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
PKCS5_pbe2_set,ASN1_OBJECT_create,0.8046358979224713
in_utf8,err_string_cmp,0.8046358979224713
BIO_new_socket,BIO_set_close,0.8046358979224713
dsa_bits,EVP_PKEY_get0_DSA,0.8046358979224713
get_dsa1024,DSA_get0_key,0.8046358979224713
acpt_write,file_gets,0.8046358979224713
X509_REQ_extension_nid,X509_PURPOSE_set,0.8046358979224713
PEM_X509_INFO_read,PEM_ASN1_read,0.8046358979224713
buffer_read,mem_write,0.8046358979224713
print_bio,ECDSA_do_sign,0.8046358979224713
write_bio,MD4,0.8046358979224713
null_puts,err_string_cmp,0.8046358979224713
ASN1_parse_dump,RAND_load_file,0.8046358979224713
X509_PURPOSE_set,X509_REQ_extension_nid,0.8046358979224713
SSL_CTX_load_verify_locations,SSL_CTX_set1_verify_cert_store,0.8046358979224713
print_bio,MD4,0.8046358979224713
AES_set_encrypt_key,OBJ_NAME_do_all,0.8046358979224713
X509_REQ_extension_nid,X509_TRUST_set,0.8046358979224713
RSA_padding_add_none,ASN1_OBJECT_create,0.8046358979224713
buffer_puts,print_unsupported,0.8046358979224713
ERR_SUREWARE_error,print_unsupported,0.8046358979224713
ssl2_return_error,SSL_set_max_cert_list,0.8046358979224713
ERR_UBSEC_error,PKCS5_PBKDF2_HMAC_SHA1,0.8046358979224713
ERR_error_string,ECDSA_do_sign,0.8046358979224713
write_fp,MD4,0.8046358979224713
tls1_new,SSL_connect,0.8046358979224713
ASN1_OBJECT_create,SSL_peek,0.8046358979224713
ERR_AEPHK_error,SSL_read,0.8046358979224713
PEM_SignUpdate,ASN1_OBJECT_create,0.8046358979224713
ASN1_OCTET_STRING_set,ASN1_TIME_check,0.8046358979224713
strip_eol,RSA_padding_check_PKCS1_type_1,0.8046358979224713
gost94_compute_public,dsa_priv_decode,0.8046358979224713
ERR_ATALLA_error,err_string_cmp,0.8046358979224713
SHA384_Update,copy_finished,0.8046358979224713
ERR_CSWIFT_error,i2t_ASN1_OBJECT,0.8046358979224713
BIO_new_socket,BIO_set_mem_eof_return,0.8046358979224713
pkey_hmac_ctrl_str,by_file_ctrl,0.8046358979224713
ssl3_read,OBJ_NAME_do_all,0.8046358979224713
get_dsa512,DSA_get0_pqg,0.8046358979224713
strip_eol,fe_tobytes,0.8046358979224713
SHA384_Update,CBS_init,0.8046358979224713
RC4_set_key,send_bio_chars,0.8046358979224713
default_realloc_ex,SHA224_Update,0.8046358979224713
ERR_AEPHK_error,SSL_peek,0.8046358979224713
dh_missing_parameters,dsa_copy_parameters,0.8046358979224713
conn_write,conn_ctrl,0.8046358979224713
null_puts,ASN1_OCTET_STRING_set,0.8046358979224713
RAND_egd_bytes,ASN1_OBJECT_create,0.8046358979224713
RSA_padding_check_SSLv23,BN_asc2bn,0.8046358979224713
ENGINE_set_default,EVP_CIPHER_CTX_set_padding,0.8046358979224713
AES_set_encrypt_key,ASN1_OBJECT_create,0.8046358979224713
test_rshift1,BN_add,0.8046358979224713
default_realloc_ex,EVP_DigestVerifyUpdate,0.8046358979224713
rsa_bits,EVP_PKEY_get0_RSA,0.8046358979224713
fd_free,conn_new,0.8046358979224713
ERR_error_string,dtls1_add_message,0.8046358979224713
ERR_error_string,EVP_VerifyUpdate,0.8046358979224713
by_file_ctrl,RSA_private_encrypt,0.8046358979224713
ERR_HWCRHK_error,ASN1_BIT_STRING_set,0.8046358979224713
ERR_GOST_error,SSL_peek,0.8046358979224713
ERR_UBSEC_error,ASN1_OCTET_STRING_set,0.8046358979224713
BIO_new_dgram,BIO_set_close,0.8046358979224713
