file_name,openssl_101f,boringssl_0,sim_value
ecs_ossl.c_ecdsa.c,ecdsa_sign_setup,ECDSA_do_verify,0.9560994076090437
ecp_smpl.c_simple.c,ec_GFp_simple_cmp,ec_GFp_simple_dbl,0.9560897949600848
ecp_smpl.c_ecdsa.c,ec_GFp_simple_is_on_curve,ECDSA_do_verify,0.9559083238735739
ecs_ossl.c_prime.c,ecdsa_do_sign,BN_is_prime_fasttest_ex,0.955875174848653
bf_ofb64.c_cast.c,BF_ofb64_encrypt,CAST_cfb64_encrypt,0.9557978107322922
ecp_oct.c_sqrt.c,ec_GFp_simple_set_compressed_coordinates,BN_mod_sqrt,0.9557686105777119
bn_exp.c_prime.c,BN_mod_exp_mont,BN_is_prime_fasttest_ex,0.9557399773401287
ec2_smpl.c_ecdsa.c,ec_GF2m_simple_add,ECDSA_do_sign_ex,0.9555967759383707
ecp_smpl.c_ecdsa.c,ec_GFp_simple_dbl,ECDSA_do_sign_ex,0.9555353923495401
rsa_pss.c_x509_obj.c,RSA_padding_add_PKCS1_PSS_mgf1,X509_NAME_oneline,0.955477151020122
x_crl.c_x_crl.c,crl_set_issuers,crl_set_issuers,0.9553861022095776
ec2_smpl.c_rsa_impl.c,ec_GF2m_simple_add,mod_exp,0.9553606286202192
bf_ofb64.c_cfb64ede.c,BF_ofb64_encrypt,DES_ede3_cfb64_encrypt,0.9552299041438518
c_ofb64.c_cfb64ede.c,CAST_ofb64_encrypt,DES_ede3_cfb64_encrypt,0.9552299041438518
rsa_pss.c_a_object.c,RSA_verify_PKCS1_PSS_mgf1,a2d_ASN1_OBJECT,0.9549819612317367
bn_sqrt.c_prime.c,BN_mod_sqrt,BN_is_prime_fasttest_ex,0.9549769447363505
ecp_smpl.c_ecdsa.c,ec_GFp_simple_is_on_curve,ecdsa_sign_setup,0.9549461409118238
f_string.c_e_rc2.c,a2i_ASN1_STRING,RC2_set_key,0.9548415008461622
tasn_dec.c_v3name_test.c,asn1_template_ex_d2i,run_cert,0.954743850351748
rsa_pss.c_padding.c,RSA_padding_add_PKCS1_PSS_mgf1,RSA_verify_PKCS1_PSS_mgf1,0.9546925364594927
d1_pkt.c_s3_pkt.c,dtls1_get_record,ssl3_read_app_data,0.9545908097524849
b_sock.c_v3name_test.c,BIO_get_accept_socket,run_cert,0.954466405123281
enc_writ.c_x509_obj.c,DES_enc_write,X509_NAME_oneline,0.9544569489669711
f_int.c_e_rc2.c,a2i_ASN1_INTEGER,RC2_set_key,0.9544239035083273
enc_writ.c_a_strex.c,DES_enc_write,do_print_ex,0.9542538815202116
f_enum.c_e_rc2.c,a2i_ASN1_ENUMERATED,RC2_set_key,0.9541815285658821
x509_obj.c_asn1_gen.c,X509_NAME_oneline,ASN1_generate_v3,0.953973593622518
dhparam.c_v3name_test.c,dhparam_main,run_cert,0.9538279251403408
obj_dat.c_x509_obj.c,OBJ_obj2txt,X509_NAME_oneline,0.9537810208310253
pem_lib.c_a_strex.c,PEM_do_header,do_print_ex,0.9536819005703311
pvkfmt.c_pkcs8.c,do_PVK_body,pkcs8_encrypt_raw,0.9536474963344039
gcm128.c_gcm.c,CRYPTO_gcm128_decrypt_ctr32,CRYPTO_gcm128_decrypt,0.9535348194686212
rand_egd.c_pem_lib.c,RAND_query_egd_bytes,PEM_do_header,0.9535177529308684
a_d2i_fp.c_bio.c,asn1_d2i_read_bio,BIO_read_asn1,0.9534693946144748
bn_prime.c_exponentiation.c,BN_is_prime_fasttest_ex,BN_mod_exp_mont,0.953450285180363
tasn_enc.c_padding.c,asn1_template_ex_i2d,RSA_padding_check_PKCS1_OAEP_mgf1,0.9534239668310884
a_strex.c_tasn_enc.c,do_name_ex,asn1_template_ex_i2d,0.953247650061771
ec2_mult.c_prime.c,ec_GF2m_montgomery_point_multiply,BN_is_prime_fasttest_ex,0.9531718312393884
v3_akey.c_v3_akey.c,v2i_AUTHORITY_KEYID,v2i_AUTHORITY_KEYID,0.9530994855585582
ecp_smpl.c_ecdsa.c,ec_GFp_simple_is_on_curve,ECDSA_do_sign_ex,0.9530384682116628
a_object.c_wnaf.c,a2d_ASN1_OBJECT,compute_wNAF,0.9529500351107802
ecp_smpl.c_ecdsa.c,ec_GFp_simple_point_get_affine_coordinates,ECDSA_do_verify,0.9528837097552019
ecs_ossl.c_ecdsa.c,ecdsa_do_sign,ecdsa_sign_setup,0.9528384794562444
pem_lib.c_tasn_enc.c,PEM_do_header,asn1_template_ex_i2d,0.9526640707016243
enc_writ.c_wnaf.c,DES_enc_write,compute_wNAF,0.9525830809084755
ecp_smpl.c_ecdsa.c,ec_GFp_simple_point_get_affine_coordinates,ecdsa_sign_setup,0.9524888818383535
bss_conn.c_connect.c,conn_ctrl,conn_ctrl,0.952460357401177
s3_both.c_s3_both.c,ssl3_get_message,ssl3_get_message,0.9524431084199854
rsa_eay.c_rsa_impl.c,RSA_eay_public_encrypt,RSA_verify_raw,0.9524252988244299
bn_sqrt.c_exponentiation.c,BN_mod_sqrt,BN_div_recp,0.9521174466375976
ctr128.c_ofb.c,CRYPTO_ctr128_encrypt_ctr32,CRYPTO_ofb128_encrypt,0.9520833303332831
ecp_smpl.c_sqrt.c,ec_GFp_simple_add,BN_mod_sqrt,0.9520590157662434
a_d2i_fp.c_e_ssl3.c,asn1_d2i_read_bio,aead_ssl3_open,0.9519609339539621
gcm128.c_gcm.c,CRYPTO_gcm128_encrypt_ctr32,CRYPTO_gcm128_decrypt,0.9519425701432381
bn_mont.c_exponentiation.c,BN_mod_mul_montgomery,mod_exp_recp,0.9518927466699681
v3_ncons.c_pem_lib.c,NAME_CONSTRAINTS_check,PEM_do_header,0.9518712893639241
dh_key.c_check.c,compute_key,DH_check,0.9518278594449698
ec2_smpl.c_ecdsa.c,ec_GF2m_simple_is_on_curve,ECDSA_do_verify,0.9516703138767473
ssl_cert.c_ssl_cert.c,ssl_verify_cert_chain,ssl_verify_cert_chain,0.9516359549425615
s3_srvr.c_x509_cmp.c,ssl3_get_cert_verify,X509_chain_check_suiteb,0.951618964497555
b_print.c_a_strex.c,fmtint,do_name_ex,0.951579419300012
ctr128.c_ctr.c,CRYPTO_ctr128_encrypt_ctr32,CRYPTO_ctr128_encrypt,0.9515360718311521
ecp_smpl.c_simple.c,ec_GFp_simple_point_get_affine_coordinates,ec_GFp_simple_cmp,0.951303805869919
ec2_oct.c_ecdsa.c,ec_GF2m_simple_set_compressed_coordinates,ECDSA_do_sign_ex,0.9512291011001558
p12_key.c_asn1_gen.c,PKCS12_key_gen_uni,ASN1_generate_v3,0.9512168853907046
ec2_oct.c_simple.c,ec_GF2m_simple_set_compressed_coordinates,ec_GFp_simple_cmp,0.9512105775747652
rand_egd.c_tasn_enc.c,RAND_query_egd_bytes,asn1_template_ex_i2d,0.9512084522942206
rsa_eay.c_rsa_impl.c,RSA_eay_public_encrypt,rsa_default_encrypt,0.9511852192615089
a_strex.c_pem_lib.c,do_print_ex,PEM_do_header,0.9510391890284889
s3_pkt.c_s3_pkt.c,ssl3_get_record,ssl3_read_app_data,0.9510106266850323
tasn_enc.c_a_strex.c,asn1_template_ex_i2d,do_name_ex,0.9509476471995084
ecp_smpl.c_simple.c,ec_GFp_simple_dbl,ec_GFp_simple_cmp,0.9509296524995465
ecp_smpl.c_sqrt.c,ec_GFp_simple_dbl,BN_mod_sqrt,0.9506009786369262
bn_exp2.c_wnaf.c,BN_mod_exp2_mont,compute_wNAF,0.9504021946642982
gcm128.c_gcm.c,CRYPTO_gcm128_encrypt_ctr32,CRYPTO_gcm128_encrypt,0.9503971699141627
s2_srvr.c_s3_both.c,request_certificate,ssl3_get_message,0.9502912767938294
p12_key.c_x509_obj.c,PKCS12_key_gen_uni,X509_NAME_oneline,0.9501956043833187
ssl_lib.c_ssl_lib.c,SSL_CTX_new,SSL_CTX_new,0.9500909928010539
v3_ncons.c_a_strex.c,NAME_CONSTRAINTS_check,do_name_ex,0.9500550314415729
bn_gf2m.c_div.c,BN_GF2m_mod_inv,BN_div,0.949989778547337
v3_ncons.c_wnaf.c,NAME_CONSTRAINTS_check,compute_wNAF,0.9499708817914992
a_strex.c_padding.c,do_print_ex,RSA_padding_check_PKCS1_OAEP_mgf1,0.9499146189342145
s3_cbc.c_tasn_enc.c,tls1_cbc_remove_padding,asn1_template_ex_i2d,0.949871537961857
rand_unix.c_pem_lib.c,RAND_poll,PEM_do_header,0.9498606055172807
randfile.c_a_strex.c,RAND_load_file,do_print_ex,0.9496769801495606
gcm128.c_gcm.c,CRYPTO_gcm128_aad,CRYPTO_gcm128_encrypt_ctr32,0.9495919615167504
pvkfmt.c_v3name_test.c,i2b_PVK,run_cert,0.9495604372163974
ecp_smpl.c_ecdsa.c,ec_GFp_simple_add,ECDSA_do_sign_ex,0.9495525202797659
bn_kron.c_exponentiation.c,BN_kronecker,BN_mod_exp_mont,0.9494795344768717
rand_egd.c_padding.c,RAND_query_egd_bytes,RSA_padding_check_PKCS1_OAEP_mgf1,0.9494441468281913
gcm128.c_gcm.c,CRYPTO_gcm128_decrypt_ctr32,CRYPTO_gcm128_encrypt,0.9492531733672627
x509_vfy.c_x509_vfy.c,internal_verify,check_crl,0.9492530869042987
tasn_dec.c_wnaf.c,asn1_check_tlen,compute_wNAF,0.9491412150497406
a_object.c_v3name_test.c,a2d_ASN1_OBJECT,run_cert,0.9490097952481449
bntest.c_sqrt.c,test_kron,BN_mod_sqrt,0.9488614310173364
ctr128.c_cfb.c,CRYPTO_ctr128_encrypt_ctr32,CRYPTO_cfb128_encrypt,0.9487413672790787
rand_egd.c_a_strex.c,RAND_query_egd_bytes,do_name_ex,0.9484840149778719
bn_print.c_a_strex.c,BN_hex2bn,do_print_ex,0.9483984234337234
ecp_oct.c_a_d2i_fp.c,ec_GFp_simple_point2oct,asn1_d2i_read_bio,0.9481319918276068
pvkfmt.c_tasn_dec.c,i2b_PVK,asn1_d2i_ex_primitive,0.9478834150944471
evp_enc.c_a_strex.c,EVP_DecryptFinal_ex,do_print_ex,0.9478395855526303
f_string.c_asn1_gen.c,a2i_ASN1_STRING,ASN1_generate_v3,0.9476409425780787
f_string.c_a_object.c,a2i_ASN1_STRING,a2d_ASN1_OBJECT,0.9476292516687772
enc_writ.c_a_strex.c,DES_enc_write,do_name_ex,0.947502084408063
a_verify.c_a_verify.c,ASN1_verify,ASN1_item_verify,0.9473370983785361
dh_ameth.c_print.c,do_dh_print,do_rsa_print,0.9473130637492687
a_strex.c_x509name.c,do_name_ex,X509_NAME_add_entry,0.9473108502802171
x_name.c_x_name.c,x509_name_encode,x509_name_encode,0.9472692970507
bntest.c_exponentiation.c,test_kron,BN_div_recp,0.9472352311429728
ec_mult.c_a_object.c,compute_wNAF,a2d_ASN1_OBJECT,0.9471664846092565
a_strex.c_x509name.c,do_print_ex,X509_NAME_add_entry,0.9471598371542486
ecp_smpl.c_sqrt.c,ec_GFp_simple_is_on_curve,BN_mod_sqrt,0.9471591590388817
pem_lib.c_v3_ncons.c,PEM_do_header,NAME_CONSTRAINTS_check,0.9471536457624776
gcm128.c_gcm.c,CRYPTO_gcm128_aad,CRYPTO_gcm128_decrypt_ctr32,0.9470823795558084
enc_read.c_x_long.c,DES_enc_read,long_i2c,0.9470503569279166
bn_exp.c_wnaf.c,BN_mod_exp_recp,compute_wNAF,0.9469200407279479
ofb64enc.c_cast.c,DES_ofb64_encrypt,CAST_cfb64_encrypt,0.9469001430628441
ec2_mult.c_oct.c,ec_GF2m_montgomery_point_multiply,ec_GFp_simple_oct2point,0.9467350572002945
rsa_sign.c_padding.c,RSA_sign,RSA_padding_check_PKCS1_OAEP_mgf1,0.9467196631013435
p_verify.c_a_strex.c,EVP_VerifyFinal,do_print_ex,0.9466691920317054
b_print.c_tasn_enc.c,fmtint,asn1_template_ex_i2d,0.9466556260253185
ec2_mult.c_ecdsa.c,ec_GF2m_montgomery_point_multiply,ecdsa_sign_setup,0.9464628589729143
a_object.c_exponentiation.c,a2d_ASN1_OBJECT,mod_exp_recp,0.9464322918629847
ecs_ossl.c_sqrt.c,ecdsa_do_verify,BN_mod_sqrt,0.9464102883254817
asn1_par.c_tasn_dec.c,asn1_parse2,asn1_d2i_ex_primitive,0.9463927645158845
f_enum.c_a_object.c,a2i_ASN1_ENUMERATED,a2d_ASN1_OBJECT,0.9463670435742801
rsa_ameth.c_rsa_pss.c,rsa_item_sign,x509_rsa_ctx_to_pss,0.9463493920209951
ec2_oct.c_prime.c,ec_GF2m_simple_oct2point,BN_is_prime_fasttest_ex,0.9463023427175463
engine.c_a_object.c,util_verbose,a2d_ASN1_OBJECT,0.9462721147819928
ofb_enc.c_cast.c,DES_ofb_encrypt,CAST_cfb64_encrypt,0.9462532710104783
bn_print.c_exponentiation.c,BN_hex2bn,mod_exp_recp,0.9462474901842914
a_int.c_a_int.c,c2i_ASN1_INTEGER,d2i_ASN1_UINTEGER,0.9462102788568747
bn_nist.c_div.c,BN_nist_mod_521,BN_div,0.9461857332413492
f_int.c_asn1_gen.c,a2i_ASN1_INTEGER,ASN1_generate_v3,0.9461468555262933
enc_writ.c_padding.c,DES_enc_write,RSA_padding_check_PKCS1_OAEP_mgf1,0.94612562929393
x509_vfy.c_x509_vfy.c,X509_verify_cert,check_crl,0.9460986356997043
a_strex.c_wnaf.c,do_print_ex,compute_wNAF,0.9460180634097906
ec_print.c_a_int.c,EC_POINT_point2hex,c2i_ASN1_INTEGER,0.945991528642395
f_int.c_a_object.c,a2i_ASN1_INTEGER,a2d_ASN1_OBJECT,0.9459866075660315
rand_unix.c_a_strex.c,RAND_poll,do_print_ex,0.9458606469869444
pem_lib.c_a_strex.c,PEM_do_header,do_name_ex,0.9457533881972511
f_enum.c_asn1_gen.c,a2i_ASN1_ENUMERATED,ASN1_generate_v3,0.9456722145231388
x509_lu.c_x509_lu.c,X509_STORE_CTX_get1_issuer,X509_STORE_CTX_get1_issuer,0.945464448568397
dh.c_v3name_test.c,dh_main,run_cert,0.9453294893767421
x509_lu.c_tasn_enc.c,x509_object_idx_cnt,asn1_template_ex_i2d,0.9452155203404511
ecp_smpl.c_rsa_impl.c,ec_GFp_simple_dbl,mod_exp,0.9451662373931335
pem_seal.c_asn1_gen.c,PEM_SealInit,ASN1_generate_v3,0.9451603099718251
s23_srvr.c_s3_both.c,ssl23_get_client_hello,ssl3_get_message,0.9451253503039863
rand_unix.c_tasn_enc.c,RAND_poll,asn1_template_ex_i2d,0.9451103462200342
ecs_ossl.c_simple.c,ecdsa_do_verify,ec_GFp_simple_add,0.9451021067483886
rsa_sign.c_asn1_gen.c,RSA_sign,ASN1_generate_v3,0.9450669302076377
bn_sqrt.c_ecdsa.c,BN_mod_sqrt,ECDSA_do_sign_ex,0.9449259740613473
bn_prime.c_sqrt.c,BN_is_prime_fasttest_ex,BN_mod_sqrt,0.9448185879959354
ec2_oct.c_prime.c,ec_GF2m_simple_set_compressed_coordinates,BN_is_prime_fasttest_ex,0.9446576666119938
ecs_ossl.c_oct.c,ecdsa_do_sign,ec_GFp_simple_set_compressed_coordinates,0.9446290552215716
ssl_lib.c_ssl_lib.c,SSL_new,SSL_new,0.9445456932214136
rand_egd.c_e_rc2.c,RAND_query_egd_bytes,RC2_set_key,0.9445207730878968
s2_srvr.c_s3_both.c,get_client_master_key,ssl3_get_message,0.9444702948331667
bntest.c_ecdsa.c,test_sqrt,ECDSA_do_verify,0.9444450734365311
ec_mult.c_asn1_gen.c,compute_wNAF,ASN1_generate_v3,0.9442933470496582
ecp_smpl.c_ecdsa.c,ec_GFp_simple_point_get_affine_coordinates,ECDSA_do_sign_ex,0.94422882764227
a_strex.c_v3_ncons.c,do_print_ex,NAME_CONSTRAINTS_check,0.9441154052972185
gcm128.c_gcm.c,CRYPTO_gcm128_setiv,CRYPTO_gcm128_encrypt,0.9439839336418541
ofb64ede.c_cast.c,DES_ede3_ofb64_encrypt,CAST_cfb64_encrypt,0.943975718519539
ecp_oct.c_simple.c,ec_GFp_simple_set_compressed_coordinates,ec_GFp_simple_cmp,0.9439568862080733
tasn_dec.c_asn1_lib.c,asn1_template_ex_d2i,ASN1_get_object,0.9439245854786429
bn_print.c_wnaf.c,BN_hex2bn,compute_wNAF,0.943836165801824
ecs_ossl.c_simple.c,ecdsa_do_sign,ec_GFp_simple_add,0.9437242052473853
ssl_cert.c_ssl_file.c,SSL_add_file_cert_subjects_to_stack,SSL_add_file_cert_subjects_to_stack,0.9435689701587114
rsa_sign.c_a_strex.c,RSA_sign,do_print_ex,0.94355787227887
rand_egd.c_x509name.c,RAND_query_egd_bytes,X509_NAME_add_entry,0.9435557438578561
ecs_ossl.c_simple.c,ecdsa_sign_setup,ec_GFp_simple_add,0.9435067039254048
gost_ameth.c_a_strex.c,pub_encode_gost94,do_print_ex,0.9433771005699652
enc_writ.c_tasn_enc.c,DES_enc_write,asn1_template_ex_i2d,0.9433413903567824
a_strex.c_tasn_enc.c,do_print_ex,ASN1_item_ex_i2d,0.9433290629988419
a_verify.c_a_verify.c,ASN1_item_verify,ASN1_item_verify,0.9432346837536125
cfb_enc.c_cast.c,DES_cfb_encrypt,CAST_cfb64_encrypt,0.9431790027067369
a_object.c_tasn_dec.c,a2d_ASN1_OBJECT,asn1_d2i_ex_primitive,0.9431776814196512
bn_gcd.c_exponentiation.c,BN_mod_inverse,BN_div_recp,0.9431540781230836
x509_lu.c_x509_lu.c,X509_STORE_get1_crls,X509_STORE_get1_crls,0.943079441190683
bn_exp.c_a_object.c,BN_mod_exp_recp,a2d_ASN1_OBJECT,0.9430597349570438
rsa_pss.c_wnaf.c,RSA_verify_PKCS1_PSS_mgf1,compute_wNAF,0.9430542409766525
a_strex.c_pem_lib.c,do_name_ex,PEM_do_header,0.9430198839499604
ec2_smpl.c_simple.c,ec_GF2m_simple_add,ec_GFp_simple_cmp,0.9430073693268672
asn1_gen.c_wnaf.c,ASN1_generate_v3,compute_wNAF,0.9429943664075293
gcm128.c_gcm.c,CRYPTO_gcm128_setiv,CRYPTO_gcm128_decrypt,0.9429205434540948
rsa_sign.c_wnaf.c,RSA_sign,compute_wNAF,0.9428594748363515
apps.c_v3name_test.c,password_callback,run_cert,0.9427495945798263
ec2_mult.c_ecdsa.c,ec_GF2m_montgomery_point_multiply,ECDSA_do_verify,0.9427309105226367
ec2_mult.c_simple.c,ec_GF2m_montgomery_point_multiply,ec_GFp_simple_add,0.9427046694761545
e_des.c_cbc.c,des_cfb1_cipher,CRYPTO_cbc128_decrypt,0.9426973014257214
ecp_smpl.c_ecdsa.c,ec_GFp_simple_cmp,ECDSA_do_verify,0.942662200545922
conf_def.c_conf.c,str_copy,def_load_bio,0.9424704411611127
bntest.c_ecdsa.c,test_sqrt,ecdsa_sign_setup,0.9424576618214104
ec2_oct.c_rsa_impl.c,ec_GF2m_simple_set_compressed_coordinates,mod_exp,0.9424136963854675
ecs_ossl.c_dsa.c,ecdsa_do_sign,DSA_do_sign,0.9422982931465796
bn_sqrt.c_ecdsa.c,BN_mod_sqrt,ecdsa_sign_setup,0.9422566519849831
bn_print.c_a_strex.c,BN_hex2bn,do_name_ex,0.9422245446647914
ecs_ossl.c_prime.c,ecdsa_sign_setup,BN_is_prime_fasttest_ex,0.9421817911841557
bn_exp2.c_a_object.c,BN_mod_exp2_mont,a2d_ASN1_OBJECT,0.9421428994580312
tasn_dec.c_obj.c,asn1_d2i_ex_primitive,OBJ_obj2txt,0.9420723692090109
rsa_pss.c_a_object.c,RSA_padding_add_PKCS1_PSS_mgf1,a2d_ASN1_OBJECT,0.9419935826003958
pem_lib.c_pem_lib.c,PEM_ASN1_write_bio,PEM_do_header,0.9419892292297025
ec2_mult.c_simple.c,ec_GF2m_montgomery_point_multiply,ec_GFp_simple_cmp,0.9419706823185547
ecp_smpl.c_ecdsa.c,ec_GFp_simple_cmp,ecdsa_sign_setup,0.941963567583816
obj_dat.c_tasn_dec.c,OBJ_obj2txt,asn1_d2i_ex_primitive,0.9418639337633625
rsa_pss.c_asn1_gen.c,RSA_padding_add_PKCS1_PSS_mgf1,ASN1_generate_v3,0.9418501785946791
s3_srvr.c_v3name_test.c,ssl3_get_cert_verify,run_cert,0.941837946278417
tasn_dec.c_a_object.c,asn1_d2i_ex_primitive,a2d_ASN1_OBJECT,0.9417634222008466
x509_vfy.c_wnaf.c,get_crl_score,compute_wNAF,0.941603654139422
evp_enc.c_wnaf.c,EVP_DecryptFinal_ex,compute_wNAF,0.9415586067037751
bn_prime.c_exponentiation.c,BN_is_prime_fasttest_ex,BN_div_recp,0.9414325196113214
rand_egd.c_asn1_gen.c,RAND_query_egd_bytes,ASN1_generate_v3,0.9412857382820554
cbc128.c_padding.c,CRYPTO_cbc128_decrypt,RSA_padding_add_PKCS1_PSS_mgf1,0.9412187015901483
rc2_skey.c_padding.c,RC2_set_key,RSA_padding_check_PKCS1_OAEP_mgf1,0.9410292688726212
ecs_ossl.c_sqrt.c,ecdsa_sign_setup,BN_mod_sqrt,0.9410282332886473
tasn_enc.c_pem_lib.c,asn1_template_ex_i2d,PEM_do_header,0.9409766999888792
ec_mult.c_a_d2i_fp.c,ec_wNAF_mul,asn1_d2i_read_bio,0.940952934905311
dhparam.c_tasn_dec.c,dhparam_main,asn1_d2i_ex_primitive,0.9409390265671385
randfile.c_wnaf.c,RAND_load_file,compute_wNAF,0.9409319060067917
rand_egd.c_tasn_enc.c,RAND_query_egd_bytes,ASN1_item_ex_i2d,0.9409129280215291
p_verify.c_tasn_enc.c,EVP_VerifyFinal,asn1_template_ex_i2d,0.9407537567385913
ec_mult.c_pem_lib.c,compute_wNAF,PEM_do_header,0.9407483824096734
bn_rand.c_e_rc2.c,bnrand,RC2_set_key,0.9407181070336758
ecp_smpl.c_oct.c,ec_GFp_simple_cmp,ec_GFp_simple_set_compressed_coordinates,0.9407029404728269
tasn_enc.c_wnaf.c,asn1_template_ex_i2d,compute_wNAF,0.9405916782147756
evp_enc.c_tasn_enc.c,EVP_DecryptFinal_ex,asn1_template_ex_i2d,0.9404976202927244
a_object.c_asn1_gen.c,a2d_ASN1_OBJECT,ASN1_generate_v3,0.9404160670581275
rsa_eay.c_rsa_impl.c,RSA_eay_public_decrypt,RSA_verify_raw,0.9403064867248389
obj_dat.c_v3name_test.c,OBJ_obj2txt,run_cert,0.9402085781547098
ocsp.c_v3name_test.c,query_responder,run_cert,0.940139290269018
apps.c_asn1_gen.c,password_callback,ASN1_generate_v3,0.9401288572174862
tasn_dec.c_asn1_lib.c,asn1_d2i_ex_primitive,ASN1_get_object,0.9401267618969416
b_print.c_tasn_enc.c,fmtint,ASN1_item_ex_i2d,0.9400374675747707
gcm128.c_gcm.c,CRYPTO_gcm128_setiv,CRYPTO_gcm128_setiv,0.9400262925053485
enc_writ.c_e_rc2.c,DES_enc_write,RC2_set_key,0.9399475843453136
rsa_pss.c_asn1_gen.c,RSA_verify_PKCS1_PSS_mgf1,ASN1_generate_v3,0.9399108725821422
ecp_smpl.c_simple.c,ec_GFp_simple_add,ec_GFp_simple_points_make_affine,0.9398930276015243
d1_pkt.c_s3_pkt.c,dtls1_read_bytes,ssl3_read_app_data,0.9398896090931097
tasn_dec.c_asn1_lib.c,asn1_template_noexp_d2i,ASN1_get_object,0.9398770653236523
rand_unix.c_a_object.c,RAND_poll,a2d_ASN1_OBJECT,0.9398345531572714
rsa_pss.c_x509_obj.c,RSA_verify_PKCS1_PSS_mgf1,X509_NAME_oneline,0.9396806470879193
dsa_ossl.c_sqrt.c,dsa_do_sign,BN_mod_sqrt,0.939661623193403
a_object.c_exponentiation.c,a2d_ASN1_OBJECT,BN_mod_exp_mont,0.9396385161803908
t1_enc.c_wnaf.c,tls1_enc,compute_wNAF,0.9395129441684544
dhparam.c_a_object.c,dhparam_main,a2d_ASN1_OBJECT,0.9394165326645367
pvkfmt.c_pem_lib.c,i2b_PVK,PEM_ASN1_write_bio,0.9392147489402869
t1_lib.c_asn1_gen.c,tls_decrypt_ticket,ASN1_generate_v3,0.9391742817482567
dsa_ossl.c_prime.c,dsa_sign_setup,BN_is_prime_fasttest_ex,0.9391659318793726
f_string.c_a_strex.c,a2i_ASN1_STRING,do_print_ex,0.939150362406107
randfile.c_tasn_enc.c,RAND_load_file,asn1_template_ex_i2d,0.9391204777720998
b_print.c_pem_lib.c,fmtint,PEM_do_header,0.939110127384149
enc_writ.c_pem_lib.c,DES_enc_write,PEM_do_header,0.9390765212426617
bn_mul.c_exponentiation.c,BN_mul,BN_mod_exp_mont,0.9389131198532881
d1_pkt.c_s3_pkt.c,dtls1_process_record,ssl3_read_app_data,0.9387930573100558
rand_unix.c_exponentiation.c,RAND_poll,mod_exp_recp,0.9386478712952763
bn_exp.c_sqrt.c,BN_mod_exp_mont_word,BN_mod_sqrt,0.9386425577295434
asn_mime.c_ssl_cipher.c,mime_parse_hdr,ssl_cipher_process_rulestr,0.938452193395556
cbc128.c_convert.c,CRYPTO_cbc128_decrypt,BN_bn2dec,0.9384421539263261
a_object.c_x509_obj.c,a2d_ASN1_OBJECT,X509_NAME_oneline,0.9384307833628847
tasn_dec.c_wnaf.c,asn1_template_ex_d2i,compute_wNAF,0.9383992765770646
randfile.c_pem_lib.c,RAND_load_file,PEM_do_header,0.9383252421774649
rsa_eay.c_rsa_impl.c,RSA_eay_private_encrypt,rsa_default_encrypt,0.938312636013656
pvkfmt.c_a_object.c,i2b_PVK,a2d_ASN1_OBJECT,0.9383016635718113
txt_db.c_x509_obj.c,TXT_DB_read,X509_NAME_oneline,0.9382985197043154
e_des.c_cfb.c,des_cfb1_cipher,CRYPTO_cfb128_1_encrypt,0.9382180360813737
cfb_enc.c_x509_obj.c,DES_cfb_encrypt,X509_NAME_oneline,0.9381357684453743
md_rand.c_wnaf.c,ssleay_rand_bytes,compute_wNAF,0.9380990402573506
ocsp_vfy.c_x509_cmp.c,OCSP_basic_verify,X509_chain_check_suiteb,0.9380497787767286
bn_print.c_exponentiation.c,BN_dec2bn,mod_exp_recp,0.938047506795592
bn_gcd.c_ecdsa.c,BN_mod_inverse,ECDSA_do_verify,0.938031418095088
p_seal.c_pem_lib.c,EVP_SealInit,PEM_do_header,0.9378915566630324
ec2_oct.c_a_d2i_fp.c,ec_GF2m_simple_point2oct,asn1_d2i_read_bio,0.9378460317228097
ecs_ossl.c_oct.c,ecdsa_do_verify,ec_GFp_simple_oct2point,0.9378167560540627
bn_gf2m.c_div.c,BN_GF2m_mod_mul_arr,BN_div,0.9378099476805322
bn_print.c_exponentiation.c,BN_dec2bn,BN_mod_exp_mont,0.9378058388314185
ecp_oct.c_prime.c,ec_GFp_simple_oct2point,BN_is_prime_fasttest_ex,0.9377743945461381
bn_sqrt.c_oct.c,BN_mod_sqrt,ec_GFp_simple_set_compressed_coordinates,0.9377537315365592
ecp_smpl.c_simple.c,ec_GFp_simple_point_get_affine_coordinates,ec_GFp_simple_points_make_affine,0.9377512645293864
f_string.c_wnaf.c,a2i_ASN1_STRING,compute_wNAF,0.9376841405058464
rsa_pmeth.c_pem_lib.c,pkey_rsa_verifyrecover,PEM_do_header,0.9376273862728342
bn_sqrt.c_rsa_impl.c,BN_mod_sqrt,mod_exp,0.9375975992231114
bntest.c_prime.c,test_sqrt,BN_is_prime_fasttest_ex,0.9375210362123771
by_dir.c_by_dir.c,add_cert_dir,add_cert_dir,0.9375037884956451
asn1_gen.c_x509_obj.c,ASN1_generate_v3,X509_NAME_oneline,0.93750102850204
bn_print.c_exponentiation.c,BN_hex2bn,BN_mod_exp_mont,0.9373908371842534
s2_srvr.c_s3_both.c,get_client_finished,ssl3_get_message,0.9373843117453899
tasn_dec.c_obj.c,asn1_template_ex_d2i,OBJ_obj2txt,0.9373690609022278
randfile.c_a_strex.c,RAND_load_file,do_name_ex,0.9373657472792917
